Time_Common,Time_LeftAnkle,Abduction-Adduction_LeftAnkle,Internal-External Rotat_LeftAnkle,Flexion-Extension_LeftAnkle,Time_RightAnkle,Abduction-Adduction_RightAnkle,Internal-External Rotat_RightAnkle,Flexion-Extension_RightAnkle,Time_LeftKnee,Abduction-Adduction_LeftKnee,Internal-External Rotat_LeftKnee,Flexion-Extension_LeftKnee,Time_RightKnee,Abduction-Adduction_RightKnee,Internal-External Rotat_RightKnee,Flexion-Extension_RightKnee,Time_LeftHip,Abduction-Adduction_LeftHip,Internal-External Rotat_LeftHip,Flexion-Extension_LeftHip,Time_RightHip,Abduction-Adduction_RightHip,Internal-External Rotat_RightHip,Flexion-Extension_RightHip,Time_LeftShoulder,Abduction-Adduction_LeftShoulder,Internal-External Rotat_LeftShoulder,Flexion-Extension_LeftShoulder,Time_RightShoulder,Abduction-Adduction_RightShoulder,Internal-External Rotat_RightShoulder,Flexion-Extension_RightShoulder,Time_Pelvic,Abduction-Adduction_Pelvic,Internal-External Rotat_Pelvic,Flexion-Extension_Pelvic,Time_Trunk2Ground,Abduction-Adduction_Trunk2Ground,Internal-External Rotat_Trunk2Ground,Flexion-Extension_Trunk2Ground
123575,123575,-0.393980164,21.3934695,-4.65356726,123575,-3.078951907,-15.80062262,-7.356567714,123575,-9.100765778,-14.76477165,0.591810106,123575,-8.413764028,-2.673263599,16.42141285,123575,7.75123674,-4.151040766,-10.34441333,123575,1.09834955,9.788521597,-10.85271306,123575,-1.00002247,-11.09924723,-5.246687589,123575,2.964631376,53.17350553,3.489624459,123575,3.330758344,15.35001668,8.403903077,123575,-3.973771512,9.168031329,-88.4678382
123579,123579,-1.058512809,21.35883218,-4.463666326,123579,-3.27350652,-15.76684732,-7.019493695,123579,-8.695285474,-14.55674916,-0.138703805,123579,-8.396719667,-2.629700832,17.05922638,123579,7.742390905,-4.135292256,-10.20139454,123579,1.340949899,9.753541949,-10.62661959,123579,-1.031381385,-10.96043337,-5.331823128,123579,2.960655341,53.30321048,3.548385494,123579,3.17671398,15.46296278,8.474959096,123579,-3.927324744,9.008697379,-88.49148426
123583,123583,-1.493651081,21.42630514,-4.523919822,123583,-3.456520264,-15.7465739,-6.647752843,123583,-8.345004923,-14.3499958,-0.740974381,123583,-8.357710313,-2.573401741,17.7290319,123583,7.7647283,-4.129581576,-10.00844087,123583,1.582191118,9.705404909,-10.36768161,123583,-1.057721853,-10.8307404,-5.413151162,123583,2.952541555,53.41974789,3.599026939,123583,3.023527522,15.56903273,8.531068527,123583,-3.876961584,8.862452242,-88.51802202
123587,123587,-1.835189902,21.6097478,-4.778165204,123587,-3.623565181,-15.73283546,-6.245190956,123587,-8.043507693,-14.1464559,-1.226536294,123587,-8.303669617,-2.503690924,18.43254628,123587,7.827238262,-4.13946956,-9.793870932,123587,1.82189233,9.640375591,-10.06500742,123587,-1.081200324,-10.6920445,-5.509867743,123587,2.937845333,53.53835918,3.616342794,123587,2.874960512,15.68802047,8.543633507,123587,-3.824587124,8.714650336,-88.52894175
123591,123591,-2.367076818,21.75824498,-5.259400475,123591,-3.773496538,-15.72843395,-5.801760214,123591,-7.742961851,-13.98918032,-1.607405131,123591,-8.233836334,-2.421730579,19.17339182,123591,7.935253224,-4.144817865,-9.568728149,123591,2.04817029,9.56649973,-9.718169338,123591,-1.095889367,-10.5514269,-5.622176863,123591,2.925636755,53.65875471,3.604887389,123591,2.746691251,15.80302538,8.507241509,123591,-3.772219113,8.571232445,-88.52031971
123595,123595,-2.921112603,21.97338999,-5.944404735,123595,-3.898247081,-15.7221508,-5.238999012,123595,-7.440902261,-13.86661265,-1.916597607,123595,-8.157508306,-2.337070167,19.94819479,123595,8.067284115,-4.127015046,-9.341657336,123595,2.272140288,9.489717795,-9.331920802,123595,-1.079743445,-10.44418796,-5.76753467,123595,2.908942572,53.75499563,3.555491429,123595,2.630307147,15.88160366,8.420153311,123595,-3.725797348,8.466287811,-88.48231688
123599,123599,-3.48198853,22.20976927,-6.713360394,123599,-4.00398798,-15.70949516,-4.629285597,123599,-7.152385942,-13.7837673,-2.131102946,123599,-8.074832514,-2.261061475,20.75069164,123599,8.233323291,-4.072866736,-9.09212571,123599,2.498352651,9.419744483,-8.914804954,123599,-1.063422712,-10.35334322,-5.912038387,123599,2.870582865,53.84429035,3.499134674,123599,2.507203509,15.93733248,8.313748914,123599,-3.670167824,8.380908327,-88.44528247
123603,123603,-4.00748041,22.4675357,-7.417294827,123603,-4.087481299,-15.69496521,-3.969810956,123603,-6.876121421,-13.7119328,-2.26203102,123603,-7.976201234,-2.194892693,21.59206777,123603,8.431743079,-3.980480718,-8.807587161,123603,2.742399366,9.356060324,-8.463004807,123603,-1.038705448,-10.25417069,-6.04508161,123603,2.810477253,53.94115077,3.436520665,123603,2.382190662,15.98754371,8.200589005,123603,-3.607263693,8.299401477,-88.41310345
123607,123607,-3.952087183,22.94168617,-7.978508332,123607,-4.151121364,-15.71949531,-3.25974637,123607,-6.630794072,-13.62673615,-2.310300653,123607,-7.886750436,-2.091002745,22.47847771,123607,8.635629216,-3.841785737,-8.483831621,123607,2.977859289,9.302650629,-7.988810804,123607,-1.005296522,-10.13823002,-6.178382598,123607,2.737117304,54.06293347,3.382617439,123607,2.264721306,16.04821149,8.090490909,123607,-3.541351804,8.20288315,-88.39120428
123611,123611,-4.098092625,23.33304119,-8.46866373,123611,-4.210895813,-15.75690861,-2.491051779,123611,-6.451887326,-13.51831944,-2.289949473,123611,-7.815288764,-1.981185634,23.40172939,123611,8.810923143,-3.650489929,-8.114833144,123611,3.199952452,9.274603785,-7.501351759,123611,-0.96324457,-9.992786399,-6.299164741,123611,2.655361307,54.21550395,3.332379594,123611,2.171613844,16.11482171,7.994739574,123611,-3.479301688,8.086456142,-88.3776249
123615,123615,-4.445593718,23.51600437,-8.92827421,123615,-4.26870385,-15.7932694,-1.655755226,123615,-6.344787513,-13.41173036,-2.259611406,123615,-7.749285576,-1.869744547,24.36080407,123615,8.92565173,-3.400251866,-7.722822272,123615,3.436805752,9.263876467,-6.990279355,123615,-0.909000801,-9.817921755,-6.402501063,123615,2.574408052,54.40171775,3.296980321,123615,2.09333104,16.18822012,7.91397606,123615,-3.430303295,7.951000462,-88.37627886
123619,123619,-4.588260891,23.70748891,-9.242659094,123619,-4.267693387,-15.80913631,-0.692404057,123619,-6.233988286,-13.28296341,-2.401425445,123619,-7.679739948,-1.757029639,25.35417605,123619,8.855438203,-3.092493046,-7.34184677,123619,3.701845528,9.269234631,-6.460013649,123619,-0.848729575,-9.621349011,-6.483400345,123619,2.491463635,54.60652221,3.277333067,123619,2.019624261,16.25671698,7.857293721,123619,-3.392150345,7.806606721,-88.3909542
123623,123623,-4.658675189,23.94881101,-9.419981649,123623,-4.229557922,-15.82351356,0.342158436,123623,-6.054846068,-13.1156405,-2.645939948,123623,-7.582870463,-1.64346924,26.37094699,123623,8.702148173,-2.787456275,-6.998425748,123623,4.014986067,9.275384845,-5.923377815,123623,-0.771977651,-9.421490084,-6.496718962,123623,2.412165257,54.81373545,3.304559341,123623,1.960561849,16.29885041,7.858450169,123623,-3.382109371,7.67379492,-88.45175404
123627,123627,-4.853629381,24.16815477,-9.446251193,123627,-4.162381818,-15.81230779,1.433725102,123627,-5.806024242,-12.89748081,-2.9408784,123627,-7.391970092,-1.545698596,27.43314025,123627,8.50779833,-2.498930785,-6.667895716,123627,4.434401424,9.26172617,-5.369390522,123627,-0.6888858,-9.211278966,-6.464052192,123627,2.337534545,55.04173795,3.386272013,123627,1.903323607,16.32644854,7.911592466,123627,-3.386478643,7.53992585,-88.54998852
123631,123631,-5.192535592,24.42122781,-9.42987661,123631,-4.031851111,-15.78185838,2.584199817,123631,-5.494463309,-12.65802511,-3.254138411,123631,-7.154900261,-1.455463486,28.52012226,123631,8.312069075,-2.21597177,-6.32782496,123631,4.900466831,9.236338457,-4.818421868,123631,-0.604910254,-8.979048594,-6.358502072,123631,2.27247329,55.28136331,3.519291068,123631,1.851158183,16.34664559,8.029899937,123631,-3.406267101,7.394984344,-88.69670939
123635,123635,-5.450220189,24.76641209,-9.237785137,123635,-3.860126581,-15.69011311,3.839002796,123635,-5.138932117,-12.43912531,-3.562116281,123635,-6.903477136,-1.430753012,29.57848994,123635,8.153248278,-1.932232227,-5.953995919,123635,5.390929647,9.195863795,-4.274649101,123635,-0.515312068,-8.730905592,-6.187074793,123635,2.224903022,55.53242393,3.701754816,123635,1.81455091,16.36133403,8.213906622,123635,-3.443456499,7.23619542,-88.89037779
123639,123639,-5.643211111,25.17852376,-8.888019405,123639,-3.571391482,-15.59849782,5.179263626,123639,-4.791221491,-12.22612251,-3.862899406,123639,-6.601974162,-1.406589578,30.6088743,123639,8.075513126,-1.637055678,-5.569580061,123639,5.883822577,9.16003188,-3.743017839,123639,-0.418443204,-8.447589891,-5.934986995,123639,2.210956591,55.81359659,3.941622767,123639,1.799711732,16.37571628,8.463775603,123639,-3.505411581,7.041609743,-89.14000725
123643,123643,-5.678247355,25.62567564,-8.490824436,123643,-3.15171448,-15.47046726,6.580601778,123643,-4.53863291,-11.97931174,-4.161835665,123643,-6.247197888,-1.395197346,31.621713,123643,8.067921302,-1.332075901,-5.233358246,123643,6.362015243,9.112013917,-3.204764504,123643,-0.31256487,-8.144454216,-5.612512543,123643,2.230935715,56.10393414,4.218434665,123643,1.808873987,16.39793961,8.75081924,123643,-3.591885113,6.824258774,-89.43202291
123647,123647,-5.485837769,26.03204367,-8.107995687,123647,-2.59103942,-15.19673275,8.027039313,123647,-4.406685599,-11.69602221,-4.491143737,123647,-5.832309273,-1.417067715,32.64286031,123647,8.112566551,-1.037766986,-4.966625404,123647,6.810780193,9.036355576,-2.638027049,123647,-0.155768058,-7.866360808,-5.206844044,123647,2.340091546,56.35368619,4.546067412,123647,1.868782755,16.38982006,9.078206295,123647,-3.738453912,6.624634706,-89.77284008
123651,123651,-5.30890223,26.36617981,-7.88761997,123651,-2.133857585,-14.80941695,9.488795509,123651,-4.314946689,-11.38487069,-4.82444817,123651,-5.364353968,-1.480416217,33.65578029,123651,8.12847556,-0.76551807,-4.749982716,123651,7.21645805,8.915926754,-2.03789044,123651,-0.00427578,-7.641111581,-4.763109902,123651,2.470566966,56.55296181,4.870274895,123651,1.925561697,16.34443025,9.380637326,123651,-3.885956784,6.465762512,-90.11162686
123655,123655,-5.158188179,26.70114884,-7.756964049,123655,-1.728627104,-14.38983512,10.96401057,123655,-4.24402155,-11.02540632,-5.12535612,123655,-4.897508443,-1.491196795,34.65397786,123655,8.118011626,-0.560096802,-4.546825562,123655,7.504300191,8.684028601,-1.380489341,123655,0.136455335,-7.476670219,-4.301195214,123655,2.610288068,56.70989127,5.180450395,123655,1.967006306,16.26932797,9.646764119,123655,-4.023135065,6.347110253,-90.4346007
123659,123659,-5.138675307,27.05908658,-7.137079235,123659,-1.26928151,-13.96595942,12.43615812,123659,-4.195605899,-10.63441346,-5.373020565,123659,-4.446290922,-1.472384196,35.58012328,123659,8.102747953,-0.442266963,-4.337295174,123659,7.694761607,8.398387661,-0.725092189,123659,0.251016253,-7.365363108,-3.832049936,123659,2.739209008,56.82820816,5.457387604,123659,1.97858132,16.17530586,9.859078534,123659,-4.130708999,6.260989715,-90.73147634
123663,123663,-5.025187715,27.26839297,-6.602154798,123663,-0.821993939,-13.52309755,13.95742708,123663,-4.163309073,-10.24087055,-5.566228959,123663,-4.054299607,-1.427902849,36.33631285,123663,8.100620435,-0.428084136,-4.11617462,123663,7.824687906,8.0829025,-0.107531258,123663,0.343850089,-7.312674794,-3.338387707,123663,2.851050461,56.92441892,5.687842523,123663,1.95471242,16.07859401,10.01148871,123663,-4.203178825,6.194283531,-90.99232564
123667,123667,-4.979569332,27.34573561,-6.195783394,123667,-0.364247779,-13.13214859,15.4885099,123667,-4.114055008,-9.870264924,-5.729282095,123667,-3.677325623,-1.376995625,36.98340377,123667,8.106775304,-0.526983068,-3.910120247,123667,7.983440431,7.727472632,0.474498073,123667,0.420627108,-7.281316307,-2.861645299,123667,2.952495644,57.01087763,5.868267113,123667,1.904511596,16.00262635,10.08840795,123667,-4.246243543,6.134069758,-91.21059602
123671,123671,-5.081183637,27.15773704,-5.753353791,123671,0.07982366,-12.73480082,16.97904862,123671,-4.017111622,-9.718377595,-5.892884512,123671,-3.320135822,-1.320396993,37.58177099,123671,8.169635277,-0.722777491,-3.694255075,123671,8.187807115,7.342085668,1.036418307,123671,0.496426343,-7.261202744,-2.405837569,123671,3.045925063,57.08717258,5.990890445,123671,1.840029478,15.93959001,10.11039263,123671,-4.269030862,6.074260757,-91.38528789
123675,123675,-5.193628023,26.85547655,-5.175560347,123675,0.472899658,-12.36237794,18.43143208,123675,-3.874727013,-9.694330529,-6.051803387,123675,-2.997933343,-1.259566126,38.17707646,123675,8.244847141,-0.919100177,-3.4706488,123675,8.423805116,6.942717471,1.612216109,123675,0.587630661,-7.245521381,-1.999970651,123675,3.156327358,57.15604166,6.039246331,123675,1.771193751,15.88596598,10.05503425,123675,-4.283470591,6.013678317,-91.48862564
123679,123679,-5.33257314,26.458909,-4.535446103,123679,0.803540584,-11.99579557,19.86410486,123679,-3.681108259,-9.749879527,-6.187030009,123679,-2.669480137,-1.199926547,38.75607042,123679,8.319280757,-1.114016196,-3.213373009,123679,8.683351816,6.509144115,2.187078509,123679,0.712787635,-7.234373538,-1.596489429,123679,3.288624185,57.21770064,6.070687227,123679,1.713613448,15.83258483,9.977987586,123679,-4.311344794,5.953889182,-91.56842442
123683,123683,-5.53675099,26.01198604,-3.898749765,123683,1.107488252,-11.5679973,21.23799162,123683,-3.45953086,-9.838501658,-6.290853041,123683,-2.305466043,-1.126699919,39.28896808,123683,8.393511502,-1.317995427,-2.91314185,123683,8.920852684,6.013937214,2.723709892,123683,0.869930881,-7.224348125,-1.187808685,123683,3.435033745,57.27151352,6.092801358,123683,1.666431068,15.78529491,9.89777281,123683,-4.348947216,5.895403896,-91.63495574
123687,123687,-5.737851807,25.5587479,-3.220203491,123687,1.455031358,-11.02032536,22.46987692,123687,-3.248447445,-9.930408784,-6.371342813,123687,-1.908992952,-1.103110817,39.82933789,123687,8.479464473,-1.535514008,-2.582602889,123687,9.120239606,5.508652007,3.254978997,123687,1.065903831,-7.214745647,-0.766898331,123687,3.599059799,57.31113425,6.119278284,123687,1.629904537,15.73024438,9.812485558,123687,-4.40419207,5.843839657,-91.69509198
123691,123691,-5.881902307,25.08093651,-2.529094976,123691,1.829739718,-10.36785939,23.46159204,123691,-3.068259693,-10.02618394,-6.441960514,123691,-1.573311991,-1.153182319,40.47442256,123691,8.578559142,-1.763830472,-2.223366153,123691,9.24304025,5.021197508,3.775760746,123691,1.308469008,-7.179416314,-0.30486219,123691,3.765515249,57.34075095,6.155421661,123691,1.590666076,15.67265897,9.729723043,123691,-4.463533057,5.79592236,-91.75842108
123695,123695,-5.959269751,24.55524436,-1.828946423,123695,2.275008597,-9.739187911,24.31365236,123695,-2.955192877,-10.16682638,-6.520767696,123695,-1.335969923,-1.18199477,41.16685143,123695,8.706806756,-1.979887944,-1.844830163,123695,9.292738644,4.582339032,4.320769004,123695,1.576497716,-7.117020327,0.174985563,123695,3.939058535,57.36907103,6.201276088,123695,1.552061299,15.61494078,9.653371789,123695,-4.532111033,5.742475978,-91.82697192
123699,123699,-6.019001813,24.04349653,-1.15172633,123699,2.852546617,-9.138844905,24.90681395,123699,-2.842928476,-10.34648983,-6.523967747,123699,-1.124290391,-1.201830918,41.86014276,123699,8.844557078,-2.134712709,-1.416416212,123699,9.315912916,4.16024158,4.872524725,123699,1.884489444,-7.010383248,0.675934897,123699,4.126014245,57.39737906,6.270277721,123699,1.536339401,15.57268,9.59129546,123699,-4.625475418,5.671146546,-91.90687327
123703,123703,-6.034139634,23.56315679,-0.495871038,123703,3.370130832,-8.527524771,25.30019478,123703,-2.736292382,-10.52778086,-6.478041056,123703,-0.905290516,-1.232546727,42.53322872,123703,8.965499582,-2.250275608,-0.970448299,123703,9.312258349,3.733685385,5.417137278,123703,2.215805104,-6.864726658,1.191061456,123703,4.31861413,57.4280588,6.351049537,123703,1.535253753,15.53697392,9.531240044,123703,-4.732951275,5.589380113,-91.9955295
123707,123707,-6.000370651,23.15395071,0.168502604,123707,3.765839176,-7.925975103,25.51353075,123707,-2.658540696,-10.66838063,-6.433831538,123707,-0.734102205,-1.323748435,43.20237217,123707,9.080046113,-2.326613731,-0.515027253,123707,9.290568363,3.360572465,5.986558536,123707,2.561314453,-6.680935313,1.718031511,123707,4.510239894,57.45474774,6.442038337,123707,1.533369471,15.50334867,9.47440255,123707,-4.848786905,5.503186102,-92.09273074
123711,123711,-5.865188701,22.8015535,0.80771221,123711,4.022663529,-7.32734522,25.53710548,123711,-2.681467204,-10.78485646,-6.388641311,123711,-0.600323392,-1.472444692,43.84375565,123711,9.198244078,-2.373254805,-0.052320646,123711,9.279537698,3.030040217,6.548653012,123711,2.923958283,-6.465307297,2.257897525,123711,4.70682796,57.48110185,6.558124259,123711,1.530885631,15.47397996,9.435777958,123711,-4.976882545,5.416762105,-92.2028684
123715,123715,-5.712773025,22.45238865,1.343963649,123715,4.150743526,-6.743639175,25.23252156,123715,-2.746107426,-10.9322047,-6.256288544,123715,-0.517141995,-1.638663943,44.47576282,123715,9.316458793,-2.381672525,0.408797143,123715,9.266033721,2.751420221,7.103159338,123715,3.28351681,-6.214781945,2.817124863,123715,4.893458802,57.50048589,6.698124895,123715,1.522468587,15.44697926,9.418460751,123715,-5.103429283,5.328735073,-92.33565518
123719,123719,-5.657630542,22.09831816,1.788508643,123719,4.148976936,-6.215843811,24.44773709,123719,-2.748398538,-11.12754449,-6.043224459,123719,-0.50567712,-1.712253308,45.13136107,123719,9.44329794,-2.34177437,0.84706893,123719,9.227785219,2.526474448,7.659271781,123719,3.62116288,-5.879004414,3.398046611,123719,5.062412174,57.52315163,6.86215317,123719,1.513249001,15.430875,9.417795692,123719,-5.221862076,5.228529392,-92.49496315
123723,123723,-5.888297173,21.77574047,2.050715994,123723,4.097362859,-5.829972573,23.29718325,123723,-2.563686488,-11.33474988,-5.691364413,123723,-0.548298121,-1.74298724,45.78668133,123723,9.609636974,-2.253298451,1.191379804,123723,9.143982587,2.36017552,8.207596419,123723,3.947072445,-5.497830837,3.986304748,123723,5.221530197,57.54943413,7.043419217,123723,1.51289484,15.4223408,9.4267142,123723,-5.336581505,5.115738943,-92.67163666
123727,123727,-6.139487788,21.48678565,2.272990639,123727,4.089328187,-5.539114079,22.13610769,123727,-2.411110411,-11.55276408,-5.406943185,123727,-0.634923744,-1.739615462,46.41716221,123727,9.802065136,-2.13519256,1.428117204,123727,9.011503737,2.240293082,8.731987061,123727,4.245683114,-5.063507103,4.585048362,123727,5.349767194,57.57825034,7.229317732,123727,1.513767588,15.43460424,9.452930811,123727,-5.436928163,4.979455819,-92.86892252
123731,123731,-6.411576227,21.24946794,2.472620668,123731,4.119587913,-5.307651192,20.94872852,123731,-2.234689206,-11.75659304,-5.205793904,123731,-0.751724199,-1.712589771,47.0292555,123731,9.970022442,-1.994551927,1.562100127,123731,8.838518086,2.154093138,9.241279139,123731,4.514281353,-4.600396241,5.171207619,123731,5.462813109,57.60005857,7.40882015,123731,1.520087412,15.44511928,9.475998866,123731,-5.526212383,4.843682342,-93.06521375
123735,123735,-6.689158633,21.08107844,2.6710523,123735,4.19539726,-5.124240911,19.72231599,123735,-1.997409302,-11.91570049,-5.106303972,123735,-0.932128999,-1.65801325,47.64847485,123735,10.06768388,-1.840381904,1.595324023,123735,8.605069586,2.124325954,9.762465916,123735,4.749821807,-4.107984168,5.748676514,123735,5.555604042,57.61784482,7.580144742,123735,1.527578539,15.45616919,9.493527865,123735,-5.598770046,4.706730975,-93.25955131
123739,123739,-6.895199719,20.96576199,2.839759907,123739,4.326447256,-5.010583411,18.48001507,123739,-1.742643471,-12.00656719,-5.053791283,123739,-1.109387058,-1.565251228,48.26076784,123739,10.07744917,-1.702962294,1.580594329,123739,8.359328367,2.111685035,10.27626728,123739,4.935656859,-3.592017566,6.309868902,123739,5.614167083,57.62861444,7.733064926,123739,1.528447743,15.47006145,9.504482816,123739,-5.640324844,4.570829385,-93.45239443
123743,123743,-7.023183634,20.88385563,2.984020614,123743,4.502320463,-4.986250248,17.2502103,123743,-1.540096402,-12.04073427,-5.023081863,123743,-1.293741,-1.432122221,48.86329264,123743,10.03010674,-1.588373225,1.545012798,123743,8.101271994,2.132970087,10.78361713,123743,5.072275912,-3.053632453,6.846545649,123743,5.641998799,57.63604974,7.872104194,123743,1.537180896,15.48424663,9.502878132,123743,-5.656912302,4.43429009,-93.6399479
